status,card_present_flag,bpay_biller_code,account,currency,txn_description,merchant_id,merchant_code,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,movement,long,lat,merchant_long,merchant_lat
authorized,0,"",ACC-2673069055,AUD,SALES-POS,beedd5f7-1c68-42f7-9b18-1363b6a893fd,"",Richard,17171.47,10/6/18,M,24,Loganholme,QLD,2018-10-06T04:13:50.000+0000,12.74,6d4abc17b5cf4de2976ded5a7cbd9305,Australia,CUS-51506836,debit,152.99,-27.49,153.17,-27.66
authorized,0,"",ACC-1598451071,AUD,POS,a9d186de-f30b-43b1-af96-2cf6e5ed7b66,"",Diana,3061.97,10/6/18,F,26,Palm Beach,QLD,2018-10-06T09:22:05.000+0000,4.58,fb59dd906e084bad94670b0e4a9e719e,Australia,CUS-2487424745,debit,153.41,-27.95,153.47,-28.12
authorized,0,"",ACC-1222300524,AUD,POS,f6fe96a8-b6c9-403c-b187-708a20528584,"",Michael,673.21,10/6/18,M,38,Punchbowl,NSW,2018-10-06T10:36:31.000+0000,562.76,0f7c6beb52bd495eacf1df88eb793732,Australia,CUS-2142601169,debit,151.23,-33.94,151.06,-33.94
authorized,0,"",ACC-3021093232,AUD,SALES-POS,810744c3-c292-4d3c-b9ee-1ee0305c7950,"",Melissa,9051.1,10/6/18,F,30,Goulburn,NSW,2018-10-06T11:31:24.000+0000,24.13,c2863506a000418d8dc74f77cabdb498,Australia,CUS-55310383,debit,149.83,-29.47,149.74,-34.72
authorized,0,"",ACC-1243371644,AUD,POS,00efbb20-4fc0-4823-843a-05624e37ec5b,"",Gregory,6564.24,10/6/18,M,42,Mount Druitt,NSW,2018-10-06T11:38:48.000+0000,418.08,2c3c31d9735344288237ec4e33065354,Australia,CUS-3904958894,debit,150.90,-33.78,150.82,-33.77
authorized,0,"",ACC-1243371644,AUD,SALES-POS,6102e64f-516d-4b51-bc28-87dbfe089f5c,"",Gregory,6536.2,10/6/18,M,42,Southbank,VIC,2018-10-06T12:02:22.000+0000,28.04,2d7b5da674ef44f1b69f1adaad68a68d,Australia,CUS-3904958894,debit,150.90,-33.78,144.97,-37.83
authorized,0,"",ACC-2249586092,AUD,SALES-POS,6819a43a-7439-4c9d-9178-347066d0eaf7,"",Edward,9813.17,10/6/18,M,19,Inglewood,WA,2018-10-06T12:36:16.000+0000,9.39,64e2ef6e899d49ccb9f25559914cdf6a,Australia,CUS-443776336,debit,115.98,-32.07,115.89,-31.92
authorized,0,"",ACC-3481401842,AUD,SALES-POS,18457d6a-d736-4eb3-885d-d34f13ffcad3,"",Tiffany,7132.55,10/6/18,F,25,Joondalup,WA,2018-10-06T12:53:13.000+0000,13.75,7293712634754581bf38e870ffc8d8d4,Australia,CUS-1669695324,debit,115.74,-31.72,115.77,-31.74
authorized,0,"",ACC-154431271,AUD,POS,07030b6d-76a0-4fa5-a868-178e8edaaef5,"",Lori,3295.87,10/6/18,F,18,Geebung,QLD,2018-10-06T14:10:14.000+0000,22,e8440a43335145adade857cced58cadf,Australia,CUS-3702001629,debit,153.09,-27.48,153.04,-27.37
authorized,0,"",ACC-4258502723,AUD,SALES-POS,10def92b-faf5-4491-a6d6-bf291413107d,"",Kimberly,4567.15,10/6/18,F,24,Malvern,VIC,2018-10-06T14:26:46.000+0000,13.01,1008acf46e754a37ad4a2f4e0cb7e33e,Australia,CUS-3378712515,debit,145.45,-37.74,145.04,-37.85
authorized,0,"",ACC-2776252858,AUD,SALES-POS,7941c931-b86c-420b-b820-9ebf0c4effb9,"",Kristin,6978.33,10/6/18,F,43,Collingwood,VIC,2018-10-06T15:22:29.000+0000,7.94,1a6c6eb644f84bcc90c9eec5b75dfe48,Australia,CUS-4123612273,debit,144.95,-37.76,144.98,-37.81
authorized,0,"",ACC-966140392,AUD,SALES-POS,6e268cb4-abc2-41b1-9f90-beac7955627f,"",Joseph,7853,10/6/18,M,21,Hawthorn,VIC,2018-10-06T16:12:04.000+0000,7.21,3fd660516f6b4e45aba845cb5e0e1c04,Australia,CUS-537508723,debit,147.08,-37.97,145.04,-37.82
authorized,0,"",ACC-2776252858,AUD,SALES-POS,489d0f87-45fe-4b48-9899-d85d30d621f5,"",Kristin,6959.19,10/6/18,F,43,Maribyrnong,VIC,2018-10-06T17:46:22.000+0000,19.14,8fb3cecd618f4849aeff43401f42dc17,Australia,CUS-4123612273,debit,144.95,-37.76,144.89,-37.77
authorized,0,"",ACC-3233697971,AUD,SALES-POS,b2813c25-0d20-4081-8d84-e7cb91fa8ef8,"",Robin,10826.36,10/6/18,F,34,Tempe,NSW,2018-10-06T18:17:16.000+0000,24.39,c659a2cfac01486aaea3876d8cabac4f,Australia,CUS-1147642491,debit,151.04,-33.77,151.17,-33.92
authorized,0,"",ACC-1424176027,AUD,SALES-POS,d45734b6-bb82-4a47-af48-848ca00f786c,"",Donald,8523.8,10/6/18,M,22,Werrington County,NSW,2018-10-06T19:46:49.000+0000,10.11,367715be154a4ef59de3bf54f5ecca7b,Australia,CUS-3431016847,debit,151.08,-33.93,150.74,-33.75
authorized,0,"",ACC-3233697971,AUD,POS,efc08534-0d8d-4bf0-b4fc-4362fb67b93d,"",Robin,10784.66,10/6/18,F,34,Vasse,WA,2018-10-06T21:13:21.000+0000,41.7,7412718951ef4ff6b265b9dee76187f4,Australia,CUS-1147642491,debit,151.04,-33.77,115.25,-33.68
authorized,0,"",ACC-854938045,AUD,POS,331ab704-9468-460b-b677-4c170a3cc5b9,"",James,13060.16,10/6/18,M,28,Tieri,QLD,2018-10-06T21:18:14.000+0000,21.14,fce396d4ce7841aba61270bf9e2e55a1,Australia,CUS-4023861240,debit,147.63,-22.84,148.34,-23.04
authorized,0,"",ACC-182446574,AUD,POS,b59f20e4-9e0d-4b4a-b3ae-094a6235ffe4,"",Tonya,7593.65,10/6/18,F,27,Subiaco,WA,2018-10-06T21:23:07.000+0000,6.83,750ba1d2228247a7a1306ee02675e6e3,Australia,CUS-3026014945,debit,116.06,-32.00,115.83,-31.95
authorized,0,"",ACC-182446574,AUD,SALES-POS,bedfaec0-2483-449c-9d0f-b8492469a4a2,"",Tonya,7580.07,10/6/18,F,27,Taree,NSW,2018-10-06T22:03:55.000+0000,13.58,c57610c4b7ea4775a0db96bad9472aec,Australia,CUS-3026014945,debit,116.06,-32.00,152.46,-31.91
authorized,0,"",ACC-3481401842,AUD,POS,deb7ade5-9552-4ab1-abff-a0ba6721bb15,"",Tiffany,6795.63,10/6/18,F,25,Gilgandra,NSW,2018-10-06T22:39:38.000+0000,35.14,c8d202839ab245d195a75efad965f926,Australia,CUS-1669695324,debit,115.74,-31.72,148.67,-31.71
authorized,0,"",ACC-1973887809,AUD,POS,1442095a-d3ee-4536-9d80-2ddc67f4836a,"",Antonio,6946.4,10/6/18,M,26,Bassendean,WA,2018-10-06T22:57:29.000+0000,28.21,63bfa5ffb20f443daa2420f8033b2d6f,Australia,CUS-1646621553,debit,115.78,-31.90,115.95,-31.91
authorized,0,"",ACC-966140392,AUD,SALES-POS,b20acad9-d213-4bb0-805b-f5ad645de4c0,"",Joseph,7792.67,10/7/18,M,21,Hampton,VIC,2018-10-07T02:01:59.000+0000,12.89,c2e2c64fb69a4e208519d332a55f54f8,Australia,CUS-537508723,debit,147.08,-37.97,145,-37.94
authorized,0,"",ACC-4258502723,AUD,SALES-POS,89e8dca7-8fee-4613-87a5-1f1d71432d75,"",Kimberly,4472.48,10/7/18,F,24,Hoppers Crossing,VIC,2018-10-07T07:49:59.000+0000,28.67,54712d524c204ebcb29bcfd6e9ef8042,Australia,CUS-3378712515,debit,145.45,-37.74,144.71,-37.85
authorized,0,"",ACC-559365433,AUD,POS,da19f684-7a12-43ab-a840-a9737edb3784,"",Mary,3956.1,10/7/18,F,64,Rokeby,TAS,2018-10-07T09:31:19.000+0000,11.57,c3d9ccd709a748d7b340bba786ba8863,Australia,CUS-1654129794,debit,147.31,-42.88,147.43,-42.9
authorized,0,"",ACC-1598451071,AUD,SALES-POS,28b25291-6a46-4cb5-b5d2-265e43fa995f,"",Diana,2942.1,10/7/18,F,26,Ashmore,QLD,2018-10-07T10:43:35.000+0000,10.88,29cebce07d7e44778b01ebee43e33e46,Australia,CUS-2487424745,debit,153.41,-27.95,153.38,-28
authorized,0,"",ACC-3084464802,AUD,POS,272d32b1-9a29-4015-8a33-88bdd81da0d4,"",Susan,9694.3,10/7/18,F,19,Box Hill,VIC,2018-10-07T13:09:59.000+0000,17.35,bad5915a49f741ec8389a2f82affa71d,Australia,CUS-1928710999,debit,145.15,-37.76,145.12,-37.82
authorized,0,"",ACC-1973887809,AUD,POS,09458570-2ece-42b9-9ba6-8ef01f52fed1,"",Antonio,6827.69,10/7/18,M,26,Butler,WA,2018-10-07T14:06:14.000+0000,40.65,9d44fd6decc74ddb9bc7aaae744df197,Australia,CUS-1646621553,debit,115.78,-31.90,115.69,-31.64
authorized,0,"",ACC-1598451071,AUD,POS,f5484a1d-7098-4279-892c-ef3d6630672e,"",Diana,2932.11,10/7/18,F,26,Miami,QLD,2018-10-07T15:51:23.000+0000,9.99,6c3322651c6745e8b48a30ee9955a31b,Australia,CUS-2487424745,debit,153.41,-27.95,153.44,-28.07
authorized,0,"",ACC-1243371644,AUD,SALES-POS,f702da3a-8d3d-4878-a2bf-085dd402f5f2,"",Gregory,5968.97,10/7/18,M,42,Esperance,WA,2018-10-07T17:25:42.000+0000,17.26,1909045664cc44b19fb66b21250d1e61,Australia,CUS-3904958894,debit,150.90,-33.78,121.89,-33.86
authorized,0,"",ACC-2897221629,AUD,SALES-POS,f4cfc3c1-9926-47ad-b094-d912f325ae3f,"",Scott,6401.26,10/7/18,M,23,Sydney,NSW,2018-10-07T18:28:25.000+0000,61.17,a83609468c9a4742b7392c229994d7db,Australia,CUS-511326734,debit,150.90,-34.37,151.21,-33.87
authorized,0,"",ACC-1222300524,AUD,POS,77911254-b808-4b74-abeb-64c39634f202,"",Michael,622.53,10/7/18,M,38,Alexandria,NSW,2018-10-07T18:54:44.000+0000,22.22,622b7ac047f84a20b1c8dd32099641e0,Australia,CUS-2142601169,debit,151.23,-33.94,151.19,-33.9
authorized,0,"",ACC-3481401842,AUD,POS,cab9d51e-784c-4de4-a48e-c366e9a0ba86,"",Tiffany,6738.54,10/7/18,F,25,Northam,WA,2018-10-07T20:15:08.000+0000,9.77,878567a4a3684d39b1d21ed4ea41d8b2,Australia,CUS-1669695324,debit,115.74,-31.72,116.68,-31.65
authorized,0,"",ACC-2970114956,AUD,SALES-POS,e8d3e859-db04-4b1b-9e7c-0ae39f23ca67,"",Robert,10278.29,10/7/18,M,26,Doncaster East,VIC,2018-10-07T20:24:29.000+0000,27.93,e8087495bca9448ab9aab33ae75f6014,Australia,CUS-880898248,debit,144.89,-37.69,145.16,-37.78
authorized,0,"",ACC-1243371644,AUD,SALES-POS,af074c2f-0f00-4fd6-8bae-9431f12f099a,"",Gregory,5943.02,10/7/18,M,42,Lane Cove,NSW,2018-10-07T23:32:39.000+0000,25.95,4bed8d7da1bb476796a4b15b8b778890,Australia,CUS-3904958894,debit,150.90,-33.78,151.16,-33.81
authorized,0,"",ACC-182446574,AUD,SALES-POS,35f860db-ab81-4d83-827f-216d5eb95ce7,"",Tonya,7288.97,10/8/18,F,27,Yokine,WA,2018-10-08T01:36:11.000+0000,23.27,e6bff0d7c81f458d8f4c98cb7b995f81,Australia,CUS-3026014945,debit,116.06,-32.00,115.85,-31.9
authorized,0,"",ACC-1037050564,AUD,SALES-POS,7163ba4e-86e2-4146-b5e1-033b0a1d43d2,"",Rhonda,3653.68,10/8/18,F,40,Melbourne,VIC,2018-10-08T06:26:39.000+0000,47.26,2698adbacf984dacae24a1a26b11338a,Australia,CUS-1614226872,debit,153.10,-27.66,144.98,-37.84
authorized,0,"",ACC-1243371644,AUD,SALES-POS,71749ed5-03ca-4ae1-8df0-d05ceb90689d,"",Gregory,5925.21,10/8/18,M,42,Shellharbour,NSW,2018-10-08T09:04:08.000+0000,17.81,9a6054bd86a743188b209f9057d0ad47,Australia,CUS-3904958894,debit,150.90,-33.78,150.84,-34.56
authorized,0,"",ACC-4258502723,AUD,SALES-POS,2201f92d-9a1e-4efd-a3b9-3e6ed73d8629,"",Kimberly,4449.75,10/8/18,F,24,Melbourne,VIC,2018-10-08T09:12:45.000+0000,7.98,2931defe49714605a7ee9ab9dbaacf49,Australia,CUS-3378712515,debit,145.45,-37.74,144.88,-37.68
authorized,0,"",ACC-4258502723,AUD,POS,864d9103-1806-4a26-be3b-cf4c2c4d29ab,"",Kimberly,4433.02,10/8/18,F,24,Melbourne,VIC,2018-10-08T09:55:51.000+0000,12.25,1410695f113f4227893eccc86421f2ec,Australia,CUS-3378712515,debit,145.45,-37.74,144.97,-37.81
authorized,0,"",ACC-1973887809,AUD,SALES-POS,5b425234-17d9-480c-8f4e-fdef1c476ab8,"",Antonio,6797.6,10/8/18,M,26,Hillarys,WA,2018-10-08T10:06:07.000+0000,10.47,8fcec5a89a9b48e49416f2134f71646b,Australia,CUS-1646621553,debit,115.78,-31.90,115.75,-31.8
authorized,0,"",ACC-1598451071,AUD,SALES-POS,058d38eb-48c8-4da5-966f-ec68b8d2ea76,"",Diana,2832.65,10/8/18,F,26,Brisbane City,QLD,2018-10-08T10:29:38.000+0000,4.7,fce3432e80e0470284950599d502d759,Australia,CUS-2487424745,debit,153.41,-27.95,153.03,-27.47
authorized,0,"",ACC-1598451071,AUD,POS,5eb77ade-5cba-40c1-95db-bdaea1dcfa5b,"",Diana,1351.01,10/8/18,F,26,Broadbeach,QLD,2018-10-08T11:57:37.000+0000,1452.21,d8496fdd9df54528b16ee3c1c4eb4641,Australia,CUS-2487424745,debit,153.41,-27.95,153.43,-28.03
authorized,0,"",ACC-3485804958,AUD,SALES-POS,5a3c0cad-eb95-43f2-9d62-c55f9d325ce9,"",Jessica,25054.61,10/8/18,F,34,North Wagga Wagga,NSW,2018-10-08T14:49:13.000+0000,12.82,f8c61a44a6a3473bb71ec79537d1db20,Australia,CUS-1196156254,debit,138.52,-35.01,147.38,-35.1
authorized,0,"",ACC-182446574,AUD,SALES-POS,c70b0732-6b39-496e-b4fb-182eb04b74aa,"",Tonya,7246.76,10/8/18,F,27,Innaloo,WA,2018-10-08T16:38:14.000+0000,9.33,bf7b8f5ea4b64501935380f512776cd6,Australia,CUS-3026014945,debit,116.06,-32.00,115.8,-31.9
authorized,0,"",ACC-3541460373,AUD,SALES-POS,5f6c94bc-0ebe-4837-89f3-9bf9b4ce4438,"",Jeffrey,3395.92,10/8/18,M,24,Doncaster,VIC,2018-10-08T20:18:01.000+0000,12.02,d2833a0d1b734e02a4b2f5a50de28100,Australia,CUS-1433879684,debit,145.00,-37.83,145.13,-37.78
authorized,0,"",ACC-1243371644,AUD,POS,45cfa91f-fbef-4168-93b9-b31432f44de6,"",Gregory,5700.8,10/8/18,M,42,Wentworthville,NSW,2018-10-08T20:34:25.000+0000,15.94,2dcbf24f29e547cb92540432fa4627e9,Australia,CUS-3904958894,debit,150.90,-33.78,150.97,-33.81
authorized,0,"",ACC-966140392,AUD,SALES-POS,0c8856c2-d9ba-4ae4-8e61-c824f3d0025b,"",Joseph,7732.99,10/8/18,M,21,Breakwater,VIC,2018-10-08T21:05:38.000+0000,10.55,15e8602b8edb4c999996daaa0f430858,Australia,CUS-537508723,debit,147.08,-37.97,144.37,-38.19
authorized,0,"",ACC-3536132544,AUD,SALES-POS,bcc8035c-6300-4953-b19d-ca2ec063162b,"",Heather,6931.92,10/8/18,F,41,South Melbourne,VIC,2018-10-08T21:31:16.000+0000,129.76,f24e797d628c47f6950160f2d4281017,Australia,CUS-2348881191,debit,144.93,-37.79,144.96,-37.84
authorized,0,"",ACC-1598451071,AUD,POS,907956c3-283d-4f7e-80f9-d944b5735c30,"",Diana,1293.97,10/8/18,F,26,Regents Park,NSW,2018-10-08T21:56:55.000+0000,25.18,0cfe7ca14f6c457eb4e990270953717f,Australia,CUS-2487424745,debit,153.41,-27.95,151.02,-33.88
authorized,0,"",ACC-1243371644,AUD,POS,0d40d160-af20-47eb-a715-c90935884964,"",Gregory,5623.07,10/9/18,M,42,Brighton-Le-Sands,NSW,2018-10-09T01:16:31.000+0000,77.73,3dc27324f8254382a5bc5bd4d000b7b8,Australia,CUS-3904958894,debit,150.90,-33.78,151.15,-33.96
authorized,0,"",ACC-4258502723,AUD,POS,0f9c8b05-4aaf-4114-bb61-9837dc31e971,"",Kimberly,5219.86,10/9/18,F,24,Airport West,VIC,2018-10-09T09:36:56.000+0000,18.35,6fadb08f759f4fa09417c40c3c1ac3b8,Australia,CUS-3378712515,debit,145.45,-37.74,144.89,-37.71
authorized,0,"",ACC-3771436525,AUD,SALES-POS,c22d6980-a3dd-4518-9658-3f1e3313102c,"",Derek,4881.41,10/9/18,M,20,Bentleigh East,VIC,2018-10-09T10:48:30.000+0000,20.2,5485b2fdde9a4904ac93cf1cdbd230cf,Australia,CUS-3325710106,debit,145.04,-37.92,145.06,-37.92
authorized,0,"",ACC-1349834573,AUD,POS,79e87fa1-250c-4eef-bef1-d13650738394,"",Matthew,13762.52,10/9/18,M,39,Rockbank,VIC,2018-10-09T13:42:39.000+0000,27.53,7586fae3e8444f00b1d7fed0d3a82ce1,Australia,CUS-1790886359,debit,145.17,-37.84,144.63,-37.71
authorized,0,"",ACC-3100725361,AUD,SALES-POS,0cd4b13e-0508-4cd6-8b65-20955b51e629,"",Ronald,5558.7,10/9/18,M,25,Melbourne,VIC,2018-10-09T14:03:14.000+0000,12.04,79508a251b5043479e86fb1a70421a7a,Australia,CUS-2178051368,debit,145.73,-17.03,144.98,-37.83
authorized,0,"",ACC-182446574,AUD,POS,c4c92c60-380c-45de-a8b6-12c6e6a97c59,"",Tonya,7127.05,10/9/18,F,27,Bellevue,WA,2018-10-09T14:32:38.000+0000,27.77,ba3706416fed4353bc0242206f34e03f,Australia,CUS-3026014945,debit,116.06,-32.00,116.02,-31.9
authorized,0,"",ACC-4059612845,AUD,SALES-POS,ea70ee79-20a2-4171-93eb-55a3908253d4,"",Jonathan,59038.93,10/9/18,M,38,Burleigh Heads,QLD,2018-10-09T15:40:46.000+0000,80.99,1c318526d52b4d858f588e2e9c82df08,Australia,CUS-495599312,debit,130.98,-12.49,153.42,-28.1
authorized,0,"",ACC-2153562714,AUD,POS,4bf96cad-fb6e-481b-b093-5b37aeb3a6d2,"",Linda,6684.55,10/9/18,F,24,Mount Hawthorn,WA,2018-10-09T18:56:46.000+0000,27.37,0496ad208f304bef9b61c65d4ae30bd3,Australia,CUS-423725039,debit,116.00,-31.88,115.84,-31.92
authorized,0,"",ACC-966140392,AUD,SALES-POS,19e5d2d7-988b-44ff-a1b0-7523717189c3,"",Joseph,7648.94,10/9/18,M,21,Sydney,NSW,2018-10-09T21:09:09.000+0000,84.05,eb1041d28fe44141bb4e29ad7d118cd6,Australia,CUS-537508723,debit,147.08,-37.97,151.21,-33.87
authorized,0,"",ACC-182446574,AUD,POS,29d4f89d-e0bc-4ade-bdcc-a8f66b912e8b,"",Tonya,7106.8,10/9/18,F,27,Southern River,WA,2018-10-09T23:30:16.000+0000,14.26,f5259d0fabaf4cf888cd77fbeb46a766,Australia,CUS-3026014945,debit,116.06,-32.00,115.95,-32.1
authorized,0,"",ACC-1652235822,AUD,POS,c6717cc7-5c1e-4779-b147-d59ecd7f3827,"",Renee,21523.89,10/10/18,F,38,Parramatta,NSW,2018-10-10T07:18:10.000+0000,34.06,7ef33100b01c49919e30b7017827f2c3,Australia,CUS-2206365095,debit,144.89,-37.81,151,-33.82
authorized,0,"",ACC-1652235822,AUD,POS,407c1edf-c8f6-455c-a492-99ba6940488f,"",Renee,21515.61,10/10/18,F,38,Ringwood,VIC,2018-10-10T08:09:28.000+0000,8.28,00e964c8513d49b2b2dc785541912863,Australia,CUS-2206365095,debit,144.89,-37.81,145.23,-37.81
authorized,0,"",ACC-602667573,AUD,SALES-POS,af1b174c-7267-4868-81a4-97e9c3340a11,"",Michael,18549.74,10/10/18,M,40,North Sydney,NSW,2018-10-10T09:09:59.000+0000,13.47,31a476c8db7b430fa20137f0af64e1e6,Australia,CUS-2031327464,debit,151.23,-33.96,151.21,-33.84
authorized,0,"",ACC-3100725361,AUD,SALES-POS,4a96e67d-db1c-4a08-a9f4-1e4610bb7727,"",Ronald,5548.93,10/10/18,M,25,Cairns City,QLD,2018-10-10T09:14:27.000+0000,9.77,e2ef669444b243f59497652b24b4da3d,Australia,CUS-2178051368,debit,145.73,-17.03,145.78,-16.92
authorized,0,"",ACC-3481401842,AUD,POS,afa8342a-5a71-4aee-a32b-e4904ae91f44,"",Tiffany,6527.22,10/10/18,F,25,Morley,WA,2018-10-10T09:32:19.000+0000,23.27,059e85f529cc42afaa521158c0b64cbd,Australia,CUS-1669695324,debit,115.74,-31.72,115.9,-31.9
authorized,0,"",ACC-3827517394,AUD,POS,176a01ec-0cd5-4763-88e5-563d120ed7ad,"",Craig,44763.25,10/10/18,M,28,Brisbane City,QLD,2018-10-10T11:01:00.000+0000,38.91,bb837bb14c8042d4ab0a36c6b4731806,Australia,CUS-2663907001,debit,151.12,-33.89,153.02,-27.47
authorized,0,"",ACC-1973887809,AUD,POS,b1c36e87-8132-4601-975b-df9c7e3b01b5,"",Antonio,6746.7,10/10/18,M,26,Rockingham,WA,2018-10-10T12:51:32.000+0000,27.26,1831170078294e7e8ddc9e2f0a76bb46,Australia,CUS-1646621553,debit,115.78,-31.90,115.73,-32.28
authorized,0,"",ACC-2988263882,AUD,SALES-POS,073485ff-1c68-4d35-9961-7e4b026df860,"",Michael,6375.07,10/10/18,M,44,Melbourne,VIC,2018-10-10T15:26:59.000+0000,133.64,4a9c3e5b49754a47b98f8f3a5905b4fc,Australia,CUS-1233833708,debit,145.18,-37.90,144.97,-37.81
authorized,0,"",ACC-2305712452,AUD,POS,b4fa5883-2b2f-4fdc-be9c-356e59123095,"",Debra,6111.28,10/10/18,F,18,Adelaide,SA,2018-10-10T17:18:26.000+0000,27.02,3e01e090cb6541a48aaeaf172635993b,Australia,CUS-1842679196,debit,138.61,-34.89,138.59,-34.93
authorized,0,"",ACC-1598451071,AUD,POS,2e4529be-02ba-44b9-b740-b3914eb04c0a,"",Diana,1988.62,10/10/18,F,26,Goonellabah,NSW,2018-10-10T17:44:24.000+0000,12.39,6ec1a73238494eecbf16bd7a7728e291,Australia,CUS-2487424745,debit,153.41,-27.95,153.33,-28.82
authorized,0,"",ACC-182446574,AUD,POS,cf06d446-80d2-48c4-9406-aed3eeb8147e,"",Tonya,6979.48,10/10/18,F,27,South Perth,WA,2018-10-10T19:55:13.000+0000,44.8,efd71295ab25480b80e5873df832c866,Australia,CUS-3026014945,debit,116.06,-32.00,115.87,-31.98
authorized,0,"",ACC-4059612845,AUD,SALES-POS,c9744c93-e984-40f0-82b4-aa09b945fe50,"",Jonathan,61575.47,10/10/18,M,38,Wollongong,NSW,2018-10-10T21:29:59.000+0000,33.84,f450d62de9f74788a7fb78bc8db01e60,Australia,CUS-495599312,debit,130.98,-12.49,150.89,-34.43
authorized,0,"",ACC-1279356312,AUD,SALES-POS,eb76067a-41f4-4b70-bd2f-e5cc22e09c45,"",Tyler,10315.83,10/10/18,M,44,Ringwood,VIC,2018-10-10T23:35:59.000+0000,53.45,a912534cf7274d89ad77ada765e70a77,Australia,CUS-1892177589,debit,144.79,-37.73,145.23,-37.82
authorized,0,"",ACC-2890243754,AUD,SALES-POS,c89acc7e-694c-4a77-8483-6f84b17988ca,"",Joseph,5121.05,10/11/18,M,37,Southport,QLD,2018-10-11T07:05:35.000+0000,11.1,9ea6a55e26274a4a88908f50b7207c1f,Australia,CUS-2695611575,debit,153.32,-27.93,153.41,-27.97
authorized,0,"",ACC-958000567,AUD,SALES-POS,876775f5-2f53-4f93-bf37-799b9ad4ec85,"",Sandra,8822.52,10/11/18,F,34,Darwin City,NT,2018-10-11T07:45:35.000+0000,27.43,8f632f45086d47918703de4ee94ed18a,Australia,CUS-4142663097,debit,130.90,-12.37,130.84,-12.47
authorized,0,"",ACC-1222300524,AUD,POS,ce553c72-ed0c-4e30-b730-164b6af76520,"",Michael,1453.24,10/11/18,M,38,Blacktown,NSW,2018-10-11T08:11:23.000+0000,5.4,5e5c82bc32e24a3bba8957418d4ac0c0,Australia,CUS-2142601169,debit,151.23,-33.94,150.91,-33.77
authorized,0,"",ACC-1683215619,AUD,SALES-POS,a7362ad4-39ad-40ed-a2c8-646ae8b1568d,"",Barry,7463.78,10/11/18,M,38,South Melbourne,VIC,2018-10-11T08:25:16.000+0000,95.46,588838e679234280ba16c9da9b84208c,Australia,CUS-1604596597,debit,138.67,-34.86,144.95,-37.83
authorized,0,"",ACC-2970114956,AUD,SALES-POS,56615985-6856-4d24-a3f7-74a975f58cb6,"",Robert,10069.37,10/11/18,M,26,Melbourne,VIC,2018-10-11T08:39:09.000+0000,6.87,06b69b41fbec45cc94f5f9005275ce1c,Australia,CUS-880898248,debit,144.89,-37.69,144.97,-37.81
authorized,0,"",ACC-3485804958,AUD,SALES-POS,4d4e80af-5875-433e-aae3-dddbcbb731fb,"",Jessica,28515.28,10/11/18,F,34,Firle,SA,2018-10-11T08:59:59.000+0000,6.09,bb8ecef7fef0418ebdc10c86a2939977,Australia,CUS-1196156254,debit,138.52,-35.01,138.66,-34.91
authorized,0,"",ACC-1598451071,AUD,POS,254d64cc-70b8-4909-adc9-08b7affe878b,"",Diana,1972.99,10/11/18,F,26,Reedy Creek,QLD,2018-10-11T09:13:45.000+0000,7.06,29e6b547799840f2b00f1a3cf74b7c37,Australia,CUS-2487424745,debit,153.41,-27.95,153.39,-28.09
authorized,0,"",ACC-1598451071,AUD,SALES-POS,da2ae6ff-10d4-422f-aa22-2cddefe0b45e,"",Diana,1905.5,10/11/18,F,26,Ballina,NSW,2018-10-11T09:18:20.000+0000,67.49,4beaa83575954b0c9a9ca41112a2382f,Australia,CUS-2487424745,debit,153.41,-27.95,153.56,-28.86
authorized,0,"",ACC-3689607373,AUD,SALES-POS,79d69c85-2e85-45fc-a4ae-537ec4b232bc,"",Virginia,6756.45,10/11/18,F,20,Pantapin,WA,2018-10-11T09:22:56.000+0000,931.69,c03c284a17ce4bab9513675c3ed79e48,Australia,CUS-127297539,debit,115.79,-31.79,117.67,-32.03
authorized,0,"",ACC-4258502723,AUD,POS,d8111957-c4a7-4485-b966-1d343291d1d4,"",Kimberly,5136.67,10/11/18,F,24,Roxburgh Park,VIC,2018-10-11T09:45:52.000+0000,13.46,a51b8a992b6a4a97af40819017aaa90d,Australia,CUS-3378712515,debit,145.45,-37.74,144.92,-37.63
authorized,0,"",ACC-2970114956,AUD,SALES-POS,238774cb-e57c-4054-815a-be7606a52038,"",Robert,10057.12,10/11/18,M,26,Mount Gambier,SA,2018-10-11T10:22:59.000+0000,12.25,8a47da05d4be4b42813a2dd6b931cc24,Australia,CUS-880898248,debit,144.89,-37.69,140.78,-37.83
authorized,0,"",ACC-3536132544,AUD,POS,c77582df-30ab-41aa-a723-bac5ec5ad037,"",Heather,6723.96,10/11/18,F,41,Wantirna South,VIC,2018-10-11T13:27:20.000+0000,31.7,af722fadc3394b1c9429517ec5712cf8,Australia,CUS-2348881191,debit,144.93,-37.79,145.22,-37.88
authorized,0,"",ACC-2897221629,AUD,POS,292e93da-32c9-4ff5-99d8-ece20e035015,"",Scott,7003.12,10/11/18,M,23,Sydney,NSW,2018-10-11T14:53:59.000+0000,10.72,8b563dd86278405cad1deec6a4f1d0e4,Australia,CUS-511326734,debit,150.90,-34.37,151.2,-33.87
